time(s),p(kPa),Voltage(V)
17.92,0.359,6.33
17.93,0.355,6.25
17.94,0.351,6.34
17.95,0.346,6.46
17.97,0.339,6.51
17.98,0.333,6.43
17.99,0.327,6.41
18.0,0.322,6.38
18.02,0.318,6.40
18.03,0.313,6.54
18.04,0.306,6.59
18.05,0.301,6.49
18.06,0.29500000000000004,6.56
18.08,0.29,6.50
18.09,0.28500000000000003,6.55
18.1,0.282,6.59
18.11,0.275,6.74
18.12,0.268,6.70
18.14,0.263,6.60
18.15,0.258,6.64
18.16,0.255,6.67
18.17,0.24900000000000003,6.78
18.19,0.24100000000000002,6.74
18.2,0.238,6.66
18.21,0.233,6.73
18.22,0.22799999999999998,6.76
18.23,0.223,6.82
18.25,0.217,6.84
18.26,0.211,6.79
18.27,0.207,6.71
18.28,0.20299999999999999,6.83
18.29,0.198,6.91
18.31,0.192,6.93
18.32,0.189,6.89
18.33,0.184,6.94
18.34,0.178,6.94
18.35,0.173,6.87
18.37,0.16899999999999998,6.89
18.38,0.16399999999999998,6.96
18.39,0.159,6.95
18.4,0.154,6.93
18.42,0.151,6.92
18.43,0.146,6.97
18.44,0.141,6.94
18.45,0.136,6.93
18.46,0.131,6.88
18.48,0.126,6.84
18.49,0.123,6.82
18.5,0.118,6.85
18.51,0.11399999999999999,6.80
18.52,0.10900000000000001,6.79
18.54,0.10300000000000001,6.75
18.55,0.099,6.61
18.56,0.096,6.62
18.57,0.093,6.64
18.58,0.088,6.70
18.6,0.08499999999999999,6.60
18.61,0.081,6.58
18.62,0.076,6.58
18.63,0.075,6.48
18.64,0.071,6.59
18.66,0.068,6.54
18.67,0.064,6.51
18.68,0.062,6.46
18.69,0.059,6.48
18.7,0.05500000000000001,6.51
18.72,0.052000000000000005,6.43
18.73,0.049,6.36
18.74,0.047,6.36
18.75,0.044,6.36
18.76,0.043,6.34
18.78,0.041999999999999996,6.38
18.79,0.038,6.44
18.8,0.037,6.33
18.81,0.034999999999999996,6.37
18.83,0.033,6.32
18.84,0.032,6.35
18.85,0.03,6.36
18.86,0.03,6.29
18.87,0.027000000000000003,6.37
18.89,0.025,6.30
18.9,0.022,6.21
18.91,0.022,6.12
18.92,0.022,6.17
18.93,0.020999999999999998,6.22
18.95,0.02,6.18
18.96,0.019,6.14
18.97,0.019,6.09
18.98,0.019,6.11
19.0,0.018,6.12
19.01,0.016,6.06
19.02,0.016,5.98
19.03,0.016,5.97
19.04,0.015,5.96
19.06,0.016,5.87
19.07,0.015,5.91
19.08,0.015,5.81
19.09,0.018,5.76
time,p,voltage
5.01,-0.004,-31.26
5.02,-0.004,-31.26
5.04,-0.003,-31.25
5.05,-0.004,-31.16
5.06,-0.004,-31.21
5.07,-0.004,-31.18
5.09,-0.006,-31.15
5.1,-0.004,-31.18
5.11,-0.004,-31.06
5.12,-0.004,-31.00
5.13,-0.004,-30.93
5.15,-0.003,-30.87
5.16,-0.004,-30.73
5.17,-0.006,-30.72
5.18,-0.003,-30.70
5.19,-0.004,-30.46
5.21,-0.004,-30.44
5.22,-0.004,-30.33
5.23,-0.006,-30.22
5.24,-0.004,-30.18
5.26,-0.004,-29.98
5.27,-0.004,-29.84
5.28,-0.004,-29.72
5.29,-0.004,-29.57
5.3,-0.003,-29.42
5.32,-0.003,-29.19
5.33,-0.004,-29.03
5.34,-0.004,-28.96
5.35,-0.004,-28.77
5.36,-0.004,-28.60
5.38,-0.004,-28.42
5.39,-0.004,-28.21
5.4,-0.004,-28.02
5.41,-0.006,-27.84
5.42,-0.004,-27.71
5.44,-0.004,-27.42
5.45,-0.004,-27.20
5.46,-0.004,-26.99
5.47,-0.004,-26.78
5.48,-0.004,-26.54
5.5,-0.004,-26.31
5.51,-0.004,-26.07
5.52,-0.004,-25.81
5.53,-0.006,-25.59
5.54,-0.004,-25.41
5.56,-0.004,-25.08
5.57,-0.003,-24.80
5.58,-0.004,-24.47
5.59,-0.004,-24.27
5.61,-0.004,-24.00
5.62,-0.004,-23.73
5.63,-0.004,-23.45
5.64,-0.004,-23.17
5.65,-0.004,-22.86
5.67,-0.004,-22.60
5.68,-0.004,-22.30
5.69,-0.004,-21.99
5.7,-0.004,-21.69
5.71,-0.004,-21.39
5.73,-0.004,-21.11
5.74,-0.004,-20.77
5.75,-0.004,-20.46
5.76,-0.006,-20.15
5.78,-0.006,-19.88
5.79,-0.004,-19.57
5.8,-0.004,-19.20
5.81,-0.006,-18.88
5.82,-0.004,-18.60
5.84,-0.004,-18.20
5.85,-0.004,-17.88
5.86,-0.004,-17.55
5.87,-0.004,-17.22
5.88,-0.006,-16.89
5.9,-0.004,-16.63
5.91,-0.004,-16.19
5.92,-0.004,-15.86
5.93,-0.004,-15.55
5.94,-0.004,-15.18
5.96,-0.004,-14.85
5.97,-0.004,-14.51
5.98,-0.006,-14.17
5.99,-0.004,-13.90
6.0,-0.004,-13.49
6.02,-0.004,-13.15
6.03,-0.004,-12.78
6.04,-0.004,-12.44
6.05,-0.004,-12.11
6.07,-0.004,-11.80
6.08,-0.004,-11.43
6.09,-0.006,-11.09
6.1,-0.004,-10.83
6.11,-0.004,-10.39
6.13,-0.004,-10.09
6.14,-0.004,-9.75
6.15,-0.004,-9.42
6.16,-0.004,-9.06
6.17,-0.004,-8.73
6.19,-0.006,-8.43
6.2,-0.004,-8.18
6.21,-0.004,-7.76
6.22,-0.004,-7.43
6.23,-0.004,-7.14
6.25,-0.006,-6.80
6.26,-0.004,-6.55
6.27,-0.004,-6.17
6.28,-0.004,-5.88
6.29,-0.006,-5.55
6.31,-0.004,-5.32
6.32,-0.004,-4.94
6.33,-0.004,-4.64
6.34,-0.006,-4.35
6.35,-0.006,-4.13
6.37,-0.004,-3.84
6.38,-0.004,-3.48
6.39,-0.004,-3.19
6.4,-0.006,-2.91
6.41,-0.004,-2.69
6.43,-0.004,-2.37
6.44,-0.003,-2.10
6.45,-0.004,-1.76
6.46,-0.004,-1.55
6.47,-0.004,-1.32
6.49,-0.004,-1.07
6.5,-0.004,-0.80
6.51,-0.004,-0.56
6.52,-0.004,-0.34
6.53,-0.004,-0.10
6.55,-0.004,0.14
6.56,0.145,0.37
6.57,0.189,9.53
6.58,0.11499999999999999,12.39
6.59,0.092,8.20
6.61,0.08399999999999999,7.01
6.62,0.08,6.69
6.63,0.075,6.67
6.64,0.06899999999999999,6.56
6.66,0.065,6.38
6.67,0.062,6.35
6.68,0.057999999999999996,6.29
6.69,0.05500000000000001,6.23
6.7,0.052000000000000005,6.25
6.72,0.049,6.20
6.73,0.048,6.19
6.74,0.046,6.26
6.75,0.044,6.25
6.76,0.041999999999999996,6.32
6.78,0.04,6.29
6.79,0.037,6.26
6.8,0.036,6.24
6.81,0.033,6.27
6.82,0.032,6.22
6.84,0.03,6.24
6.85,0.027000000000000003,6.19
6.86,0.027000000000000003,6.13
6.87,0.025,6.20
6.88,0.025,6.13
6.9,0.022,6.20
6.91,0.020999999999999998,6.10
6.92,0.02,6.08
6.93,0.020999999999999998,6.06
6.94,0.019,6.17
6.96,0.018,6.06
6.97,0.018,6.01
6.98,0.018,6.03
6.99,0.018,6.05
7.0,0.018,6.05
7.02,0.016,6.06
7.03,0.015,5.98
7.04,0.015,5.89
7.05,0.016,5.87
7.06,0.015,5.92
7.08,0.015,5.82
7.09,0.015,5.78
7.1,0.015,5.73
7.11,0.015,5.69
7.12,0.015,5.63
7.14,0.016,5.57
7.15,0.018,5.57
7.16,0.019,5.57
7.17,0.02,5.56
7.19,0.019,5.54
7.2,0.02,5.37
7.21,0.020999999999999998,5.36
7.22,0.022,5.32
7.23,0.024,5.28
7.24,0.024,5.23
7.26,0.025,5.12
7.27,0.025,5.05
7.28,0.026000000000000002,4.91
7.29,0.028999999999999998,4.84
7.3,0.03,4.86
7.32,0.032,4.76
7.33,0.034999999999999996,4.75
7.34,0.038,4.73
7.35,0.041999999999999996,4.78
7.36,0.046,4.83
7.38,0.047,4.86
7.39,0.049,4.75
7.4,0.051000000000000004,4.70
7.41,0.054000000000000006,4.58
7.43,0.06,4.60
7.44,0.066,4.74
7.45,0.06899999999999999,4.91
7.46,0.068,4.84
7.47,0.06999999999999999,4.54
7.49,0.077,4.45
7.5,0.08399999999999999,4.67
7.51,0.086,4.80
7.52,0.088,4.69
7.53,0.09,4.59
7.55,0.095,4.43
7.56,0.10200000000000001,4.47
7.57,0.10800000000000001,4.63
7.58,0.11000000000000001,4.74
7.59,0.11000000000000001,4.64
7.61,0.11399999999999999,4.37
7.62,0.121,4.29
7.63,0.129,4.45
7.64,0.132,4.63
7.65,0.135,4.54
7.67,0.137,4.40
7.68,0.143,4.26
7.69,0.151,4.33
7.7,0.156,4.47
7.71,0.158,4.46
7.73,0.161,4.30
7.74,0.16499999999999998,4.12
7.75,0.174,4.13
7.76,0.18,4.33
7.78,0.183,4.38
7.79,0.186,4.18
7.8,0.191,4.11
7.81,0.198,4.08
7.82,0.205,4.17
7.83,0.20800000000000002,4.21
7.85,0.21400000000000002,4.13
7.86,0.219,4.17
7.87,0.225,4.11
7.88,0.22999999999999998,4.14
7.9,0.236,4.13
7.91,0.242,4.13
7.92,0.246,4.17
7.93,0.251,4.05
7.94,0.258,4.03
7.96,0.263,4.11
7.97,0.269,4.06
7.98,0.277,4.09
7.99,0.282,4.19
8.0,0.28500000000000003,4.15
8.02,0.29100000000000004,4.03
8.03,0.29700000000000004,4.05
8.04,0.305,4.05
8.05,0.311,4.18
8.06,0.316,4.21
8.08,0.318,4.14
8.09,0.327,3.95
8.1,0.33399999999999996,4.15
8.11,0.339,4.26
8.12,0.343,4.19
8.14,0.346,4.07
8.15,0.354,3.99
8.16,0.361,4.10
8.17,0.367,4.18
8.18,0.371,4.22
8.2,0.376,4.14
8.21,0.382,4.08
8.22,0.387,4.13
8.23,0.393,4.10
8.24,0.398,4.17
8.26,0.40199999999999997,4.13
8.27,0.409,4.10
8.28,0.413,4.16
8.29,0.418,4.15
8.3,0.42300000000000004,4.13
8.32,0.429,4.12
8.33,0.434,4.19
8.34,0.438,4.19
8.35,0.442,4.11
8.36,0.446,4.04
8.38,0.454,4.02
8.39,0.457,4.20
8.4,0.461,4.14
8.41,0.466,4.09
8.42,0.471,4.09
8.44,0.476,4.13
8.45,0.481,4.16
8.46,0.48600000000000004,4.17
8.47,0.488,4.21
8.48,0.492,4.10
8.5,0.495,4.10
8.51,0.5,4.05
8.52,0.506,4.11
8.53,0.51,4.26
8.55,0.512,4.25
8.56,0.515,4.15
8.57,0.517,4.08
8.58,0.523,4.01
8.59,0.528,4.17
8.6,0.5309999999999999,4.26
8.62,0.532,4.20
8.63,0.536,4.08
8.64,0.5389999999999999,4.11
8.65,0.5429999999999999,4.15
8.67,0.5469999999999999,4.19
8.68,0.549,4.22
8.69,0.5519999999999999,4.21
8.7,0.554,4.20
8.71,0.5559999999999999,4.19
8.73,0.5589999999999999,4.17
8.74,0.563,4.19
8.75,0.564,4.27
8.76,0.5660000000000001,4.20
8.77,0.5690000000000001,4.22
8.78,0.5700000000000001,4.25
8.8,0.572,4.21
8.81,0.5740000000000001,4.24
8.82,0.577,4.21
8.83,0.5780000000000001,4.34
8.85,0.58,4.32
8.86,0.58,4.30
8.87,0.5820000000000001,4.23
8.88,0.585,4.31
8.89,0.5860000000000001,4.38
8.91,0.5860000000000001,4.40
8.92,0.587,4.34
8.93,0.588,4.37
8.94,0.589,4.40
8.95,0.591,4.44
8.97,0.591,4.49
8.98,0.592,4.47
8.99,0.592,4.52
9.0,0.592,4.52
9.01,0.593,4.51
9.03,0.593,4.59
9.04,0.593,4.60
9.05,0.593,4.62
9.06,0.592,4.64
9.07,0.593,4.60
9.09,0.593,4.71
9.1,0.593,4.75
9.11,0.593,4.80
9.12,0.592,4.86
9.14,0.591,4.84
9.15,0.591,4.84
9.16,0.589,4.92
9.17,0.589,4.93
9.18,0.589,5.00
9.19,0.588,5.11
9.21,0.587,5.13
9.22,0.587,5.16
9.23,0.5860000000000001,5.27
9.24,0.585,5.32
9.26,0.585,5.37
9.27,0.583,5.50
9.28,0.581,5.57
9.29,0.58,5.55
9.3,0.5780000000000001,5.63
9.32,0.576,5.72
9.33,0.5740000000000001,5.73
9.34,0.571,5.74
9.35,0.5690000000000001,5.76
9.36,0.5650000000000001,5.80
9.38,0.561,5.76
9.39,0.5559999999999999,5.71
9.4,0.554,5.63
9.41,0.553,5.68
9.42,0.5519999999999999,5.81
9.44,0.548,5.92
9.45,0.542,5.93
9.46,0.538,5.78
9.47,0.537,5.79
9.48,0.532,5.94
9.5,0.528,5.88
9.51,0.525,5.89
9.52,0.521,5.91
9.53,0.517,5.96
9.54,0.512,5.97
9.56,0.508,5.93
9.57,0.504,5.89
9.58,0.5,5.96
9.59,0.495,5.98
9.6,0.492,5.96
9.62,0.488,6.04
9.63,0.483,6.09
9.64,0.477,6.06
9.65,0.472,5.98
9.67,0.46799999999999997,6.00
9.68,0.465,6.07
9.69,0.45999999999999996,6.12
9.7,0.45499999999999996,6.15
9.71,0.449,6.16
9.72,0.44400000000000006,6.09
9.74,0.43899999999999995,6.08
9.75,0.433,6.12
9.76,0.429,6.07
9.77,0.426,6.16
9.78,0.421,6.26
9.8,0.41500000000000004,6.29
9.81,0.409,6.24
9.82,0.40199999999999997,6.20
9.83,0.4,6.15
9.85,0.394,6.34
9.86,0.388,6.30
9.87,0.383,6.29
9.88,0.378,6.30
9.89,0.372,6.34
9.91,0.366,6.31
9.92,0.361,6.30
9.93,0.356,6.32
9.94,0.351,6.36
9.95,0.346,6.43
9.97,0.33999999999999997,6.48
9.98,0.33399999999999996,6.45
9.99,0.32799999999999996,6.39
10.0,0.323,6.39
10.01,0.318,6.44
10.02,0.313,6.49
10.04,0.306,6.50
10.05,0.301,6.43
10.06,0.29700000000000004,6.48
10.07,0.29300000000000004,6.59
10.09,0.286,6.67
10.1,0.27999999999999997,6.64
10.11,0.275,6.58
10.12,0.269,6.62
10.14,0.264,6.61
10.15,0.26,6.65
10.16,0.256,6.69
10.17,0.25,6.80
10.18,0.242,6.76
10.19,0.238,6.65
10.21,0.23399999999999999,6.68
10.22,0.229,6.81
10.23,0.225,6.81
10.24,0.219,6.91
10.26,0.213,6.88
10.27,0.207,6.83
10.28,0.20299999999999999,6.78
10.29,0.2,6.86
10.3,0.194,6.95
10.32,0.19,6.89
10.33,0.184,6.97
10.34,0.18,6.92
10.35,0.175,6.99
10.36,0.16899999999999998,6.97
10.38,0.16499999999999998,6.89
10.39,0.162,6.97
10.4,0.156,7.03
10.41,0.151,6.94
10.43,0.145,6.92
10.44,0.141,6.82
10.45,0.13899999999999998,6.87
10.46,0.132,6.98
10.47,0.128,6.89
10.48,0.124,6.85
10.5,0.119,6.86
10.51,0.11399999999999999,6.83
10.52,0.10900000000000001,6.77
10.53,0.10600000000000001,6.71
10.55,0.10200000000000001,6.72
10.56,0.098,6.73
10.57,0.093,6.73
10.58,0.088,6.65
10.6,0.08499999999999999,6.58
10.61,0.081,6.57
10.62,0.077,6.53
10.63,0.075,6.50
10.64,0.073,6.56
10.65,0.068,6.60
10.67,0.064,6.48
10.68,0.062,6.43
10.69,0.057999999999999996,6.45
10.7,0.056999999999999995,6.40
10.72,0.054000000000000006,6.48
10.73,0.052000000000000005,6.49
10.74,0.048,6.49
10.75,0.046,6.40
10.76,0.041999999999999996,6.39
10.78,0.040999999999999995,6.30
10.79,0.04,6.35
10.8,0.037,6.39
10.81,0.036,6.35
10.82,0.033,6.38
10.84,0.031,6.33
10.85,0.03,6.27
10.86,0.028999999999999998,6.28
10.87,0.027000000000000003,6.28
10.89,0.026000000000000002,6.28
10.9,0.025,6.28
10.91,0.024,6.26
10.92,0.020999999999999998,6.24
10.93,0.020999999999999998,6.13
10.94,0.02,6.18
10.96,0.02,6.14
10.97,0.019,6.16
10.98,0.019,6.11
10.99,0.018,6.12
11.01,0.018,6.05
11.02,0.016,6.06
11.03,0.016,5.98
11.04,0.015,5.96
11.05,0.015,5.87
11.07,0.016,5.84
11.08,0.016,5.89
11.09,0.018,5.85
11.1,0.016,5.88
11.11,0.016,5.75
11.13,0.018,5.69
11.14,0.018,5.70
11.15,0.018,5.63
11.16,0.018,5.55
11.17,0.019,5.47
11.19,0.02,5.46
11.2,0.020999999999999998,5.43
11.21,0.022,5.40
11.22,0.022,5.37
11.23,0.022,5.25
11.25,0.025,5.14
11.26,0.025,5.16
11.27,0.026000000000000002,5.03
11.28,0.026000000000000002,4.95
11.3,0.028999999999999998,4.81
11.31,0.03,4.80
11.32,0.033,4.72
11.33,0.038,4.78
11.34,0.040999999999999995,4.91
11.36,0.040999999999999995,4.88
11.37,0.041999999999999996,4.69
11.38,0.047,4.60
11.39,0.052000000000000005,4.70
11.4,0.056999999999999995,4.79
11.42,0.057999999999999996,4.88
11.43,0.059,4.75
11.44,0.062,4.63
11.45,0.065,4.55
11.47,0.06999999999999999,4.55
11.48,0.077,4.62
11.49,0.081,4.81
11.5,0.08399999999999999,4.79
11.51,0.08399999999999999,4.72
11.53,0.087,4.48
11.54,0.093,4.43
11.55,0.098,4.55
11.56,0.10300000000000001,4.58
11.57,0.10800000000000001,4.64
11.59,0.11200000000000002,4.65
11.6,0.11299999999999999,4.60
11.61,0.11499999999999999,4.40
11.62,0.121,4.25
11.63,0.13,4.33
11.65,0.136,4.59
11.66,0.137,4.67
11.67,0.13899999999999998,4.43
11.68,0.143,4.21
11.69,0.152,4.20
11.71,0.157,4.42
11.72,0.161,4.41
11.73,0.16399999999999998,4.32
11.74,0.16799999999999998,4.23
11.76,0.174,4.12
11.77,0.181,4.17
11.78,0.185,4.32
11.79,0.189,4.20
11.8,0.195,4.10
11.82,0.20099999999999998,4.14
11.83,0.207,4.18
11.84,0.21200000000000002,4.22
11.85,0.217,4.19
11.86,0.22000000000000003,4.15
11.88,0.227,4.01
11.89,0.23399999999999999,4.05
11.9,0.24,4.18
11.91,0.244,4.21
11.93,0.24900000000000003,4.07
11.94,0.255,4.03
11.95,0.261,4.06
11.96,0.268,4.06
11.97,0.274,4.19
11.98,0.279,4.21
12.0,0.28300000000000003,4.17
12.01,0.288,4.02
12.02,0.29500000000000004,3.98
12.03,0.302,4.10
12.05,0.308,4.18
12.06,0.313,4.20
12.07,0.318,4.16
12.08,0.323,4.12
12.09,0.329,4.04
12.11,0.335,4.10
12.12,0.341,4.13
12.13,0.348,4.14
12.14,0.352,4.17
12.15,0.357,4.13
12.17,0.362,4.13
12.18,0.367,4.06
12.19,0.374,4.03
12.2,0.38,4.14
12.22,0.387,4.16
12.23,0.391,4.21
12.24,0.395,4.21
12.25,0.4,4.11
12.26,0.40599999999999997,4.06
12.28,0.41200000000000003,4.12
12.29,0.417,4.17
12.3,0.421,4.16
12.31,0.426,4.08
12.32,0.43200000000000005,4.07
12.34,0.437,4.14
12.35,0.44299999999999995,4.11
12.36,0.44800000000000006,4.21
12.37,0.45099999999999996,4.22
12.39,0.45499999999999996,4.15
12.4,0.45999999999999996,4.07
12.41,0.465,4.08
12.42,0.471,4.10
12.43,0.476,4.20
12.44,0.479,4.23
12.46,0.48200000000000004,4.19
12.47,0.487,4.08
12.48,0.492,4.09
12.49,0.495,4.16
12.51,0.5,4.13
12.52,0.504,4.17
12.53,0.508,4.15
12.54,0.511,4.14
12.55,0.515,4.15
12.57,0.519,4.13
12.58,0.522,4.14
12.59,0.525,4.15
12.6,0.53,4.07
12.61,0.533,4.16
12.63,0.537,4.20
12.64,0.5389999999999999,4.23
12.65,0.541,4.18
12.66,0.544,4.07
12.68,0.548,4.12
12.69,0.5519999999999999,4.17
12.7,0.554,4.23
12.71,0.5559999999999999,4.22
12.72,0.558,4.21
12.74,0.5599999999999999,4.13
12.75,0.564,4.13
12.76,0.5660000000000001,4.23
12.77,0.5690000000000001,4.24
12.78,0.5700000000000001,4.26
12.8,0.572,4.22
12.81,0.5740000000000001,4.26
12.82,0.576,4.23
12.83,0.5780000000000001,4.27
12.85,0.58,4.33
12.86,0.5820000000000001,4.31
12.87,0.5820000000000001,4.38
12.88,0.583,4.31
12.89,0.585,4.32
12.9,0.5860000000000001,4.33
12.92,0.587,4.35
12.93,0.588,4.37
12.94,0.589,4.40
12.95,0.589,4.44
12.97,0.589,4.42
12.98,0.591,4.39
12.99,0.592,4.45
13.0,0.593,4.52
13.01,0.593,4.59
13.03,0.593,4.59
13.04,0.593,4.60
13.05,0.592,4.62
13.06,0.593,4.57
13.07,0.593,4.67
13.09,0.593,4.71
13.1,0.593,4.75
13.11,0.593,4.80
13.12,0.592,4.86
13.13,0.591,4.85
13.15,0.589,4.84
13.16,0.591,4.84
13.17,0.588,5.00
13.18,0.589,4.94
13.2,0.588,5.11
13.21,0.587,5.14
13.22,0.587,5.16
13.23,0.5860000000000001,5.27
13.24,0.585,5.33
13.26,0.583,5.38
13.27,0.583,5.44
13.28,0.5820000000000001,5.56
13.29,0.581,5.64
13.3,0.577,5.71
13.32,0.575,5.65
13.33,0.571,5.67
13.34,0.571,5.62
13.35,0.5690000000000001,5.77
13.36,0.5650000000000001,5.80
13.38,0.561,5.78
13.39,0.558,5.75
13.4,0.5549999999999999,5.72
13.41,0.553,5.78
13.43,0.55,5.82
13.44,0.548,5.88
13.45,0.542,5.95
13.46,0.538,5.82
13.47,0.534,5.82
13.49,0.532,5.81
13.5,0.5269999999999999,5.92
13.51,0.523,5.86
13.52,0.52,5.88
13.53,0.516,5.91
13.55,0.512,5.96
13.56,0.508,5.97
13.57,0.504,5.94
13.58,0.499,6.00
13.6,0.495,5.98
13.61,0.492,6.03
13.62,0.487,6.06
13.63,0.481,6.07
13.64,0.476,5.98
13.66,0.472,5.98
13.67,0.46799999999999997,6.07
13.68,0.46399999999999997,6.14
13.69,0.45899999999999996,6.12
13.7,0.45099999999999996,6.12
13.72,0.44800000000000006,6.01
13.73,0.44299999999999995,6.10
13.74,0.44000000000000006,6.11
13.75,0.434,6.27
13.76,0.42800000000000005,6.22
13.78,0.422,6.17
13.79,0.41600000000000004,6.12
13.8,0.413,6.10
13.81,0.409,6.27
13.82,0.40199999999999997,6.28
13.84,0.398,6.26
13.85,0.391,6.30
13.86,0.385,6.26
13.87,0.38,6.22
13.89,0.376,6.26
13.9,0.37,6.30
13.91,0.365,6.27
13.92,0.361,6.34
13.93,0.355,6.46
13.94,0.34900000000000003,6.40
13.96,0.343,6.37
13.97,0.33799999999999997,6.37
13.98,0.33399999999999996,6.42
14.0,0.32799999999999996,6.54
14.01,0.321,6.54
14.02,0.316,6.41
14.03,0.31,6.45
14.04,0.306,6.43
14.06,0.301,6.57
14.07,0.29500000000000004,6.62
14.08,0.288,6.56
14.09,0.28300000000000003,6.46
14.1,0.279,6.53
14.11,0.274,6.64
14.13,0.269,6.69
14.14,0.263,6.75
14.15,0.257,6.69
14.16,0.251,6.65
14.18,0.24700000000000003,6.62
14.19,0.242,6.75
14.2,0.236,6.78
14.21,0.233,6.71
14.22,0.22799999999999998,6.84
14.24,0.22000000000000003,6.87
14.25,0.217,6.75
14.26,0.211,6.84
14.27,0.207,6.79
14.28,0.202,6.88
14.3,0.197,6.89
14.31,0.192,6.93
14.32,0.187,6.94
14.33,0.181,6.94
14.35,0.176,6.85
14.36,0.173,6.87
14.37,0.16799999999999998,6.94
14.38,0.16399999999999998,6.93
14.39,0.159,7.02
14.4,0.153,6.98
14.42,0.148,6.89
14.43,0.145,6.87
14.44,0.142,6.93
14.45,0.136,7.05
14.47,0.13,6.92
14.48,0.125,6.83
14.49,0.12,6.79
14.5,0.118,6.74
14.52,0.11399999999999999,6.84
14.53,0.10900000000000001,6.87
14.54,0.10300000000000001,6.79
14.55,0.099,6.65
14.56,0.096,6.67
14.57,0.091,6.67
14.59,0.088,6.59
14.6,0.08499999999999999,6.63
14.61,0.08,6.63
14.62,0.076,6.54
14.64,0.074,6.51
14.65,0.071,6.57
14.66,0.068,6.58
14.67,0.065,6.54
14.68,0.059,6.56
14.7,0.057999999999999996,6.38
14.71,0.05500000000000001,6.46
14.72,0.052000000000000005,6.46
14.73,0.049,6.40
14.74,0.047,6.39
14.76,0.046,6.38
14.77,0.043,6.44
14.78,0.04,6.42
14.79,0.038,6.31
14.8,0.036,6.35
14.82,0.034999999999999996,6.31
14.83,0.033,6.34
14.84,0.031,6.36
14.85,0.03,6.30
14.86,0.028999999999999998,6.31
14.88,0.026000000000000002,6.31
14.89,0.025,6.23
14.9,0.024,6.22
14.91,0.022,6.21
14.93,0.020999999999999998,6.18
14.94,0.022,6.15
14.95,0.020999999999999998,6.26
14.96,0.019,6.22
14.97,0.019,6.10
14.99,0.019,6.11
15.0,0.018,6.12
15.01,0.016,6.06
15.02,0.016,5.98
15.03,0.016,5.97
15.05,0.016,5.96
15.06,0.016,5.94
15.07,0.016,5.91
15.08,0.016,5.87
15.09,0.016,5.83
15.11,0.016,5.79
15.12,0.018,5.73
15.13,0.018,5.74
15.14,0.018,5.68
15.15,0.018,5.60
15.17,0.019,5.52
15.18,0.02,5.51
15.19,0.020999999999999998,5.50
15.2,0.020999999999999998,5.46
15.22,0.022,5.36
15.23,0.024,5.33
15.24,0.024,5.29
15.25,0.024,5.16
15.26,0.025,5.03
15.28,0.026000000000000002,4.97
15.29,0.027000000000000003,4.89
15.3,0.028999999999999998,4.83
15.31,0.032,4.75
15.32,0.034999999999999996,4.82
15.34,0.037,4.79
15.35,0.04,4.77
15.36,0.041999999999999996,4.75
15.37,0.046,4.70
15.39,0.047,4.74
15.4,0.051000000000000004,4.62
15.41,0.056999999999999995,4.65
15.42,0.06,4.80
15.43,0.063,4.83
15.45,0.064,4.76
15.46,0.066,4.60
15.47,0.071,4.53
15.48,0.076,4.59
15.49,0.081,4.68
15.51,0.08499999999999999,4.72
15.52,0.086,4.70
15.53,0.088,4.52
15.54,0.095,4.40
15.55,0.101,4.54
15.57,0.10600000000000001,4.64
15.58,0.10700000000000001,4.68
15.59,0.11000000000000001,4.46
15.6,0.11499999999999999,4.41
15.61,0.12,4.43
15.63,0.126,4.47
15.64,0.13,4.53
15.65,0.134,4.47
15.66,0.137,4.40
15.68,0.142,4.31
15.69,0.147,4.33
15.7,0.153,4.32
15.71,0.158,4.39
15.72,0.162,4.35
15.74,0.16499999999999998,4.27
15.75,0.16999999999999998,4.18
15.76,0.178,4.16
15.77,0.183,4.29
15.78,0.187,4.26
15.8,0.191,4.24
15.81,0.196,4.11
15.82,0.202,4.11
15.83,0.207,4.15
15.85,0.213,4.09
15.86,0.219,4.13
15.87,0.225,4.16
15.88,0.22999999999999998,4.20
15.89,0.23500000000000001,4.16
15.9,0.23900000000000002,4.12
15.92,0.24500000000000002,4.00
15.93,0.252,4.00
15.94,0.258,4.11
15.95,0.263,4.16
15.97,0.269,4.12
15.98,0.274,4.12
15.99,0.279,4.07
16.0,0.288,4.03
16.01,0.294,4.17
16.03,0.29900000000000004,4.23
16.04,0.304,4.18
16.05,0.307,4.14
16.06,0.312,3.99
16.07,0.321,3.95
16.09,0.32799999999999996,4.15
16.1,0.33399999999999996,4.23
16.11,0.339,4.26
16.12,0.343,4.21
16.14,0.348,4.10
16.15,0.354,4.03
16.16,0.36,4.10
16.17,0.366,4.13
16.18,0.371,4.15
16.2,0.377,4.11
16.21,0.382,4.16
16.22,0.387,4.15
16.23,0.391,4.10
16.24,0.398,4.07
16.26,0.40199999999999997,4.13
16.27,0.40700000000000003,4.08
16.28,0.413,4.09
16.29,0.42000000000000004,4.15
16.3,0.42400000000000004,4.21
16.32,0.42800000000000005,4.17
16.33,0.433,4.09
16.34,0.438,4.09
16.35,0.44400000000000006,4.11
16.36,0.449,4.17
16.38,0.453,4.17
16.39,0.45899999999999996,4.11
16.4,0.461,4.17
16.41,0.466,4.07
16.42,0.472,4.09
16.44,0.477,4.18
16.45,0.481,4.19
16.46,0.484,4.15
